,plot_id,x,y,project_id,Strata
787,3936,762420,2413980,3130,99
788,3941,-1875090,2919960,3130,99
789,3946,1826730,2481000,3130,99
790,3951,264810,1193760,3130,99
791,3956,578190,1469190,3130,99
792,3961,-987750,1351740,3130,99
793,3966,457020,1047210,3130,99
794,3971,-1615020,1420410,3130,99
795,3976,974550,1685370,3130,99
796,3981,-843030,1068420,3130,99
797,3986,-1137270,2116710,3130,99
798,3991,299250,2769150,3130,99
799,3996,-696630,2181300,3130,99
800,4001,-944490,1946220,3130,99
801,4006,-913590,2848650,3130,99
802,4011,-605130,1318710,3130,99
803,4016,404940,2381520,3130,99
804,4021,646740,2295210,3130,99
805,4026,646320,1643400,3130,99
806,4031,640320,1659870,3130,99
807,4036,1114740,1712490,3130,99
808,4041,1630110,2612370,3130,99
809,4046,1632900,1798260,3130,99
810,4051,-960750,1822620,3130,99
811,4056,581820,722940,3130,99
812,4061,-196890,1520370,3130,99
813,4066,-764970,1823370,3130,99
814,4071,-782190,1491180,3130,99
815,4076,-87030,2272800,3130,99
816,4081,-1913730,2820210,3130,99
817,4086,-311940,2514750,3130,99
818,4091,703440,2519220,3130,99
819,4096,-913620,2920080,3130,99
820,4101,820260,1743180,3130,99
821,4106,1420200,2380410,3130,99
822,4111,566610,1300440,3130,99
823,4116,-193920,1284390,3130,99
824,4121,778110,2382120,3130,99
825,4126,-53610,1402290,3130,99
826,4131,-653550,1649430,3130,99
827,4136,-1511100,1241910,3130,99
828,4141,1525230,2170050,3130,99
829,4146,1327170,1517190,3130,99
830,4151,-204060,2092140,3130,99
831,4156,200280,2007720,3130,99
832,4161,1230960,959730,3130,99
833,4166,1454100,283260,3130,99
834,4171,1342410,547560,3130,99
835,4176,1566810,1715700,3130,99
836,4181,-237360,2102700,3130,99
837,4186,1355130,1821090,3130,99
838,4191,-1719630,2744340,3130,99
839,4196,-1208460,1740270,3130,99
840,4201,-316260,514110,3130,99
841,4206,314370,1816710,3130,99
842,4211,-1697430,1387140,3130,99
843,4216,-1381500,2470650,3130,99
844,4221,-539520,2253450,3130,99
845,4226,-803310,2318340,3130,99
846,4231,26400,2247240,3130,99
847,4236,596430,2778120,3130,99
848,4241,1603350,1942650,3130,99
849,4246,-756480,2839320,3130,99
850,4251,298710,2461680,3130,99
851,4256,-933930,1708230,3130,99
852,4261,-1593630,1554900,3130,99
853,4266,825420,1708710,3130,99
854,4271,-215460,2354880,3130,99
855,4276,578520,2639070,3130,99
856,4281,1250760,1241760,3130,99
857,4286,-893940,2873280,3130,99
858,4291,-1632900,1907880,3130,99
859,4296,392790,943920,3130,99
860,4301,125100,766020,3130,99
861,4306,-1249320,1607280,3130,99
862,4311,-1738500,2949990,3130,99
863,4316,814650,2470920,3130,99
864,4321,-98130,2062530,3130,99
865,4326,-842790,1545060,3130,99
866,4331,-60210,1645200,3130,99
867,4336,142980,2727630,3130,99
868,4341,400500,1983180,3130,99
869,4346,-644160,1006410,3130,99
870,4351,-838710,980670,3130,99
871,4356,499170,1258890,3130,99
872,4361,-932460,1210590,3130,99
873,4366,222180,2391180,3130,99
874,4371,856710,1990890,3130,99
875,4376,-800130,1494510,3130,99
876,4381,-1771080,3097200,3130,99
877,4386,894090,2613300,3130,99
878,4391,-1488540,2465880,3130,99
879,4396,228390,2678580,3130,99
880,4401,-222420,2414760,3130,99
881,4406,-2047530,2897370,3130,99
882,4411,767340,2510100,3130,99
883,4416,-178530,1778910,3130,99
884,4421,-796320,1387860,3130,99
885,4426,-217080,2199720,3130,99
886,4431,-1439130,2002890,3130,99
887,4436,63120,1664280,3130,99
888,4441,-2097510,2090760,3130,99
889,4446,1848510,2264490,3130,99
890,4451,-1450140,1282230,3130,99
891,4456,-557400,1171170,3130,99
892,4461,1031190,2521260,3130,99
893,4466,-309840,2314470,3130,99
894,4471,1202160,2162610,3130,99
895,4476,1125780,1936140,3130,99
896,4481,276750,2622750,3130,99
897,4486,1625010,2551500,3130,99
898,4491,-162360,473310,3130,99
899,4496,381120,2412660,3130,99
900,4501,973200,1272720,3130,99
901,4506,960390,2257380,3130,99
902,4511,34740,862500,3130,99
903,4516,105480,2362260,3130,99
904,4521,-1363890,1257150,3130,99
905,4526,-1578480,2453040,3130,99
906,4531,-1691460,2848170,3130,99
907,4536,-1546800,2345130,3130,99
908,4541,-2213670,2138010,3130,99
909,4546,-1265280,1074510,3130,99
910,4551,306840,1586700,3130,99
911,4556,-1132290,2493780,3130,99
912,4561,1416630,1202640,3130,99
913,4566,807420,1974810,3130,99
914,4571,-780480,1819920,3130,99
915,4576,279360,2542110,3130,99
916,4581,-1415610,1070790,3130,99
917,4586,-1496040,1936830,3130,99
918,4591,-316860,2431770,3130,99
919,4596,-1013760,2391810,3130,99
920,4601,1738530,2205090,3130,99
921,4606,-1015920,1397760,3130,99
922,4611,882660,2484750,3130,99
923,4616,-2280930,1864800,3130,99
924,4621,72960,1101600,3130,99
925,4626,1041870,1701150,3130,99
926,4631,-1297530,1780260,3130,99
927,4636,896580,1634190,3130,99
928,4641,732120,895200,3130,99
929,4646,-2201700,2660010,3130,99
930,4651,-1300680,1418160,3130,99
931,4656,241230,1544910,3130,99
932,4661,587370,2510010,3130,99
933,4666,1574490,1676370,3130,99
934,4671,-1957950,1922730,3130,99
935,4676,-1425000,2915040,3130,99
936,4681,-1265340,1829580,3130,99
937,4686,-329370,1872180,3130,99
938,4691,964710,2001840,3130,99
939,4696,336390,2244030,3130,99
940,4701,1472220,1728030,3130,99
941,4706,-2117880,3004680,3130,99
942,4711,337500,1854990,3130,99
943,4716,-1965540,3017250,3130,99
944,4721,204390,2174820,3130,99
945,4726,-894270,2836470,3130,99
946,4731,-202830,399540,3130,99
947,4736,-521700,1671000,3130,99
948,4741,-833730,1739670,3130,99
949,4746,1197870,1362930,3130,99
950,4751,2062650,2595210,3130,99
951,4756,-1805130,2342040,3130,99
952,4761,-1362600,2193660,3130,99
953,4766,-1939470,3003420,3130,99
954,4771,1701210,1733370,3130,99
955,4776,-889710,1859640,3130,99
956,4781,-1912380,1672590,3130,99
957,4786,-607380,1192020,3130,99
958,4791,211320,2280720,3130,99
959,4796,-336390,2457570,3130,99
960,4801,633870,1417500,3130,99
961,4806,1048800,1375680,3130,99
962,4811,-1503960,2566680,3130,99
963,4816,-855570,1750710,3130,99
964,4821,-645810,2027520,3130,99
965,4826,-1436970,2944320,3130,99
966,4831,-243720,1979520,3130,99
967,4836,394080,1055100,3130,99
968,4841,199560,2262000,3130,99
969,4846,773940,2430690,3130,99
970,4851,807990,2246310,3130,99
971,4856,-451980,2143560,3130,99
972,4861,-1018860,2035320,3130,99
973,4866,-549030,1316220,3130,99
974,4871,-1149840,1274340,3130,99
975,4876,-2225850,2176680,3130,99
976,4881,-1353060,2861730,3130,99
977,4886,-224280,664560,3130,99
978,4891,155790,1730400,3130,99
979,4896,-1467660,1127880,3130,99
980,4901,1313970,1846530,3130,99
981,4906,1210470,1694640,3130,99
982,4911,376050,1650030,3130,99
983,4916,74250,1534710,3130,99
984,4921,-1671570,1251060,3130,99
985,4926,-1993200,2628180,3130,99
986,4931,1957620,2536440,3130,99
987,4936,1075980,956430,3130,99
988,4941,909180,1038870,3130,99
989,4946,98790,2736570,3130,99
990,4951,433260,781290,3130,99
991,4956,-2053020,1762980,3130,99
992,4961,-1485720,1960350,3130,99
993,4966,-243150,1158480,3130,99
994,4971,-181620,1750470,3130,99
995,4976,720690,1413390,3130,99
996,4981,-1684140,1817160,3130,99
997,4986,728430,957510,3130,99
998,4991,1703400,1652550,3130,99
999,4996,-789060,2054970,3130,99
1000,5001,458760,1433820,3130,99
1001,5006,509460,1590690,3130,99
1002,5011,-31830,2866860,3130,99
1003,5016,1426650,1432230,3130,99
1004,5021,-799170,1093710,3130,99
1005,5026,-1423560,1850970,3130,99
1006,5031,-105480,977880,3130,99
1007,5036,-895920,2598480,3130,99
1008,5041,273570,2701530,3130,99
1009,5046,-1294590,2763060,3130,99
1010,5051,-761010,1055310,3130,99
1011,5056,1047690,2345370,3130,99
1012,5061,-209940,2572200,3130,99
1013,5066,415950,937890,3130,99
1014,5071,1531290,1467090,3130,99
1015,5076,478110,736830,3130,99
1016,5081,-960930,1873020,3130,99
1017,5086,41490,1163550,3130,99
1018,5091,1092990,1491240,3130,99
1019,5096,1834350,2488860,3130,99
1020,5101,2179170,2683500,3130,99
1021,5106,-734370,1374690,3130,99
1022,5111,782220,1550760,3130,99
1023,5116,911670,1230690,3130,99
1024,5121,-352320,1825140,3130,99
1025,5126,1050000,1173780,3130,99
1026,5131,345510,2102940,3130,99
1027,5136,-1907970,2612190,3130,99
1028,5141,2021760,2378310,3130,99
1029,5146,-819720,1265280,3130,99
1030,5151,1173960,1744200,3130,99
1031,5156,-2117940,2708850,3130,99
1032,5161,-1196430,2661660,3130,99
1033,5166,-865950,2232060,3130,99
1034,5171,-1636290,1977570,3130,99
1035,5176,-3750,2387790,3130,99
1036,5181,-6000,1276680,3130,99
1037,5186,-1378590,1742550,3130,99
1038,5191,-330390,2295300,3130,99
1039,5196,-1184070,2819190,3130,99
1040,5201,1884780,2254680,3130,99
1041,5206,-301170,1040040,3130,99
1042,5211,-1264890,1568700,3130,99
1043,5216,-1548090,2579760,3130,99
1044,5221,209790,1113960,3130,99
1045,5226,-756840,2304480,3130,99
1046,5231,-1249320,1823730,3130,99
1047,5236,1123590,1212090,3130,99
1048,5241,-977100,2026800,3130,99
1049,5246,793200,1282440,3130,99
1050,5251,-992790,1345920,3130,99
1051,5256,1056510,1715160,3130,99
1052,5261,-857790,1036440,3130,99
1053,5266,-922350,2027580,3130,99
1054,5271,522120,1442550,3130,99
1055,5276,412890,940290,3130,99
1056,5281,-426540,1328040,3130,99
1057,5286,-187650,2043510,3130,99
1058,5291,277410,2497200,3130,99
1059,5296,-1061220,1237950,3130,99
1060,5301,847320,1471110,3130,99
1061,5306,1604580,1535820,3130,99
1062,5311,565860,2531220,3130,99
1063,5316,-770460,1349910,3130,99
1064,5321,-249600,1255320,3130,99
1065,5326,-1912200,1920000,3130,99
1066,5331,1907400,2352570,3130,99
1067,5336,-1842900,1640190,3130,99
1068,5341,1000830,1204290,3130,99
1069,5346,-1394490,2053980,3130,99
1070,5351,1141020,1760340,3130,99
1071,5356,332190,1424550,3130,99
1072,5361,-2030010,2604150,3130,99
1073,5366,-587250,914730,3130,99
1074,5371,-1039650,2665560,3130,99
1075,5376,-1589730,2774940,3130,99
1076,5381,-1759440,1991970,3130,99
1077,5386,-785370,2658090,3130,99
1078,5391,1210080,844410,3130,99
1079,5396,282300,2397270,3130,99
1080,5401,1825770,2251320,3130,99
1081,5406,538320,2335410,3130,99
1082,5411,-1318680,2657070,3130,99
1083,5416,-687990,848820,3130,99
1084,5421,-249300,2448000,3130,99
1085,5426,-1826670,2461830,3130,99
1086,5431,-2149230,1798140,3130,99
1087,5436,1404570,2378070,3130,99
1088,5441,-1922580,2630250,3130,99
1089,5446,-16710,2571240,3130,99
1090,5451,896520,2330850,3130,99
1091,5456,69960,2750610,3130,99
1092,5461,-555540,2180100,3130,99
1093,5466,-858270,2225040,3130,99
1094,5471,-1060260,2009970,3130,99
1095,5476,-27570,1025310,3130,99
1096,5481,1027140,1852350,3130,99
1097,5486,-5640,694200,3130,99
1098,5491,-1124070,1669950,3130,99
1099,5496,3330,2291160,3130,99
1100,5501,-129750,2401650,3130,99
1101,5506,-577680,2614500,3130,99
1102,5511,307020,2112720,3130,99
1103,5516,-1604220,2466330,3130,99
1104,5521,-902580,1906440,3130,99
1105,5526,-1432320,1789920,3130,99
1106,5531,-669810,2085030,3130,99
1107,5536,223500,1733010,3130,99
1108,5541,-890850,2083860,3130,99
1109,5546,1554930,2201370,3130,99
1110,5551,-1993500,1813320,3130,99
1111,5556,-1817880,2517720,3130,99
1112,5561,-750930,2050590,3130,99
1113,5566,589950,2734680,3130,99
1114,5571,-1287900,1017780,3130,99
1115,5576,-714510,1745160,3130,99
1116,5581,-551130,921570,3130,99
1117,5586,57330,1442550,3130,99
1118,5591,-1249920,1381680,3130,99
1119,5596,-1863630,2068860,3130,99
1120,5601,530430,819480,3130,99
1121,5606,568320,1464780,3130,99
1122,5611,-169050,2321850,3130,99
1123,5616,-337290,1912800,3130,99
1124,5621,-507240,979350,3130,99
1125,5626,-1047450,2845380,3130,99
1126,5631,1203870,1055610,3130,99
1127,5636,-652530,2676210,3130,99
1128,5641,1650030,2340870,3130,99
1129,5646,988200,1823010,3130,99
1130,5651,-350910,1360560,3130,99
1131,5656,-1439970,2836710,3130,99
1132,5661,436170,1701870,3130,99
1133,5666,-1054890,2208030,3130,99
1134,5671,676530,2479110,3130,99
1135,5676,94020,2849640,3130,99
1136,5681,-2136390,2127960,3130,99
1137,5686,-1021590,2525970,3130,99
1138,5691,-655800,1827480,3130,99
1139,5696,1120530,1306410,3130,99
1140,5701,-2149410,2514270,3130,99
1141,5706,256290,1477590,3130,99
1142,5711,1245120,1789830,3130,99
1143,5716,959940,2181900,3130,99
1144,5721,569880,1577700,3130,99
1145,5726,-576120,2226840,3130,99
1146,5731,1279290,1530390,3130,99
1147,5736,-707250,2017800,3130,99
1148,5741,-486780,1230090,3130,99
1149,5746,-337890,1229520,3130,99
1150,5751,1242330,1751070,3130,99
1151,5756,1091190,1875000,3130,99
1152,5761,-960510,1952940,3130,99
1153,5766,990480,1077360,3130,99
1154,5771,175620,1127340,3130,99
1155,5776,-1555200,2649540,3130,99
1156,5781,-1294440,2067120,3130,99
1157,5786,1494090,1260390,3130,99
1158,5791,104220,2518830,3130,99
1159,5796,-85230,2729130,3130,99
1160,5801,-1294020,2415330,3130,99
1161,5806,-266370,2550540,3130,99
1162,5811,737730,1296300,3130,99
1163,5816,951510,1541400,3130,99
1164,5821,-753060,1053150,3130,99
1165,5826,-665670,2243550,3130,99
1166,5831,-1893000,1535550,3130,99
1167,5836,-191130,2584500,3130,99
1168,5841,1792740,2145720,3130,99
1169,5846,1006680,1985250,3130,99
1170,5851,929520,2603010,3130,99
1171,5856,-1104660,1259940,3130,99
1172,5861,-2039880,2341350,3130,99
1173,5866,-853740,1465560,3130,99
1174,5871,-666690,2052810,3130,99
1175,5876,510450,675780,3130,99
1176,5881,1228350,1684410,3130,99
1177,5886,747630,1811460,3130,99
1178,5891,1619880,2361600,3130,99
1179,5896,735060,2373660,3130,99
1180,5901,1299150,2095440,3130,99
1181,5906,-2000160,2621280,3130,99
1182,5911,-1334730,2485290,3130,99
1183,5916,129840,1531230,3130,99
1184,5921,126840,2682600,3130,99
1185,5926,-1743630,2085270,3130,99
1186,5931,669750,1088400,3130,99
1187,5936,1713060,2439630,3130,99
1188,5941,-1601850,1866090,3130,99
1189,5946,1042830,2537010,3130,99
1190,5951,1291200,1884810,3130,99
1191,5956,-1421340,2105340,3130,99
1192,5961,1151760,1194750,3130,99
1193,5966,-1865760,2739300,3130,99
1194,5971,-1803360,1649070,3130,99
1195,5976,624180,1250970,3130,99
1196,5981,-1512330,1518780,3130,99
1197,5986,-517380,1688520,3130,99
1198,5991,-698460,1274460,3130,99
1199,5996,710700,1155300,3130,99
1200,6001,-123030,2374830,3130,99
1201,6006,-1439820,2552640,3130,99
1202,6011,-1149330,1051740,3130,99
1203,6016,-658890,825300,3130,99
1204,6021,-447420,2510970,3130,99
1205,6026,614460,1260990,3130,99
1206,6031,-99570,2205300,3130,99
1207,6036,-1015890,2203920,3130,99
1208,6041,712140,892260,3130,99
1209,6046,1323450,1252260,3130,99
1210,6051,-1892910,2002920,3130,99
1211,6056,-698100,721020,3130,99
1212,6061,-1750950,1286970,3130,99
1213,6066,-1912290,1900380,3130,99
1214,6071,1497480,592500,3130,99
1215,6076,-1174950,2257440,3130,99
1216,6081,-2131620,2839710,3130,99
1217,6086,772530,1731540,3130,99
1218,6091,-2301510,2264160,3130,99
1219,6096,-1338330,2211990,3130,99
1220,6101,-339330,467160,3130,99
1221,6106,1460370,2122200,3130,99
1222,6111,464100,1194660,3130,99
1223,6116,-1940400,2720790,3130,99
1224,6121,1653450,1603440,3130,99
1225,6126,-21750,2136780,3130,99
1226,6131,-74070,2737440,3130,99
1227,6136,1442340,1879920,3130,99
1228,6141,249660,1421910,3130,99
1229,6146,-118440,2860560,3130,99
1230,6151,384300,2544510,3130,99
1231,6156,-666450,1209960,3130,99
1232,6161,-992700,2421900,3130,99
1233,6166,-654150,1050810,3130,99
1234,6171,-317580,1584480,3130,99
1235,6176,-793650,1266000,3130,99
1236,6181,-522810,1751550,3130,99
1237,6186,1180440,1307100,3130,99
1238,6191,705870,1991070,3130,99
1239,6196,1228380,984150,3130,99
1240,6201,-1439160,1899240,3130,99
1241,6206,-1698270,3037800,3130,99
1242,6211,-1621380,2805780,3130,99
1243,6216,-582780,1635480,3130,99
1244,6221,-1101930,1959000,3130,99
1245,6226,-214920,385680,3130,99
1246,6231,-1101090,1316580,3130,99
1247,6236,993120,936150,3130,99
1248,6241,1439850,2190420,3130,99
1249,6246,31170,1793610,3130,99
1250,6251,-1606200,1385310,3130,99
1251,6256,570870,2468640,3130,99
1252,6261,-818790,1291800,3130,99
1253,6266,-1549740,2059980,3130,99
1254,6271,1527210,657570,3130,99
1255,6276,70770,2054910,3130,99
1256,6281,1137780,1737180,3130,99
1257,6286,-142950,1828080,3130,99
1258,6291,-2173920,2330760,3130,99
1259,6296,-1394040,1687050,3130,99
1260,6301,645900,1492680,3130,99
1261,6306,833970,1496490,3130,99
1262,6311,362790,1943490,3130,99
1263,6316,-172980,2405880,3130,99
1264,6321,-442020,2618400,3130,99
1265,6326,140760,998520,3130,99
1266,6331,-980220,1517010,3130,99
1267,6336,-1953600,2775510,3130,99
1268,6341,2190,1394940,3130,99
1269,6346,516630,1056150,3130,99
1270,6351,-170010,917370,3130,99
1271,6356,-314760,1124010,3130,99
1272,6361,-1146150,2899650,3130,99
1273,6366,-2168880,2376600,3130,99
1274,6371,1595550,1938330,3130,99
1275,6376,502110,1735320,3130,99
1276,6381,-650070,1054470,3130,99
1277,6386,121620,2427420,3130,99
1278,6391,-58350,1544730,3130,99
1279,6396,-1524120,1234290,3130,99
1280,6401,1372830,1743150,3130,99
1281,6406,-2296170,2232060,3130,99
1282,6411,-862620,2077770,3130,99
1283,6416,733620,1666980,3130,99
1284,6421,-859380,1995450,3130,99
1285,6426,-930390,1029600,3130,99
1286,6431,195030,947670,3130,99
1287,6436,-2144940,2024760,3130,99
1288,6441,-1257810,2052810,3130,99
1289,6446,1381170,1027890,3130,99
1290,6451,1282170,1419660,3130,99
1291,6456,990870,2173050,3130,99
1292,6461,-947700,1586460,3130,99
1293,6466,-1418790,1700700,3130,99
1294,6471,248250,1790580,3130,99
1295,6476,379680,1031160,3130,99
1296,6481,1031970,907290,3130,99
1297,6486,-1767270,1403820,3130,99
1298,6491,-1088670,1377150,3130,99
1299,6496,-1281720,1237530,3130,99
1300,6501,-33540,2087940,3130,99
1301,6506,1446180,780870,3130,99
1302,6511,667170,2776740,3130,99
1303,6516,1861020,2229630,3130,99
1304,6521,1543140,2234160,3130,99
1305,6526,-222180,732570,3130,99
1306,6531,1288290,2012340,3130,99
1307,6536,-2069670,2816760,3130,99
1308,6541,-781410,2840220,3130,99
1309,6546,1250370,1204140,3130,99
1310,6551,1537560,587160,3130,99
1311,6556,-1626780,1364580,3130,99
1312,6561,-1473390,1229490,3130,99
1313,6566,-1880580,2137740,3130,99
1314,6571,-438060,2456640,3130,99
1315,6576,984540,2266020,3130,99
1316,6581,-1135950,1981050,3130,99
1317,6586,-1297320,1916850,3130,99
1318,6591,-1787760,1255140,3130,99
1319,6596,785820,1513650,3130,99
1320,6601,496800,1781790,3130,99
1321,6606,1360560,671730,3130,99
1322,6611,-1130790,1515420,3130,99
1323,6616,-478950,1443540,3130,99
1324,6621,2095770,2630220,3130,99
1325,6626,-445320,2052450,3130,99
1326,6631,-1256310,1084800,3130,99
1327,6636,-145020,338220,3130,99
1328,6641,941550,1687260,3130,99
1329,6646,-290670,1263750,3130,99
1330,6651,-1202070,2131170,3130,99
1331,6656,-1052520,2905470,3130,99
1332,6661,-777120,914250,3130,99
1333,6666,633180,1301880,3130,99
1334,6671,-228900,1053690,3130,99
1335,6676,-670320,1600950,3130,99
1336,6681,-926370,1225080,3130,99
1337,6686,983580,2042880,3130,99
1338,6691,139080,1695900,3130,99
1339,6696,-286860,2859420,3130,99
1340,6701,-1675800,1410930,3130,99
1341,6706,-1790460,1759830,3130,99
1342,6711,492180,1978770,3130,99
1343,6716,-1362900,2635980,3130,99
1344,6721,1049520,2473410,3130,99
1345,6726,277200,1238490,3130,99
1346,6731,-996540,1362840,3130,99
1347,6736,-728730,1766400,3130,99
1348,6741,-302610,2368890,3130,99
1349,6746,1532490,2413920,3130,99
1350,6751,-57090,1247880,3130,99
1351,6756,175350,1898970,3130,99
1352,6761,1499160,1918320,3130,99
1353,6766,1115730,2031450,3130,99
1354,6771,755340,1854390,3130,99
1355,6776,425130,1467930,3130,99
1356,6781,124290,720570,3130,99
1357,6786,-136230,2612790,3130,99
1358,6791,-1182300,2912250,3130,99
1359,6796,-319800,2006280,3130,99
1360,6801,-2006100,1874220,3130,99
1361,6806,532800,1831050,3130,99
1362,6811,-295170,2314020,3130,99
1363,6816,69150,2372700,3130,99
1364,6821,-1476000,1103820,3130,99
1365,6826,-181050,348390,3130,99
1366,6831,508440,1181400,3130,99
1367,6836,-289230,1047690,3130,99
1368,6841,1485930,1645860,3130,99
1369,6846,1186560,1761900,3130,99
1370,6851,464550,1685730,3130,99
1371,6856,-519870,2384340,3130,99
1372,6861,-1444710,2261940,3130,99
1373,6866,-94230,1484490,3130,99
1374,6871,487290,2199840,3130,99
1375,6876,-1869660,1447710,3130,99
1376,6881,-822090,2504700,3130,99
1377,6886,-770340,2443860,3130,99
1378,6891,385290,2002170,3130,99
1379,6896,512970,2322930,3130,99
1380,6901,-1333350,1532100,3130,99
1381,6906,491040,1036080,3130,99
1382,6911,-2059290,3003630,3130,99
1383,6916,-1229880,2604900,3130,99
1384,6921,349680,1067130,3130,99
1385,6926,1691790,2239320,3130,99
1386,6931,1033830,908820,3130,99
1387,6936,1504860,1366260,3130,99
1388,6941,-82650,2268930,3130,99
1389,6946,404610,2094150,3130,99
1390,6951,-1350510,2826930,3130,99
1391,6956,-1486140,2946510,3130,99
1392,6961,-1508610,2469210,3130,99
1393,6966,1722810,2025060,3130,99
1394,6971,1767150,2212080,3130,99
1395,6976,-801330,2608290,3130,99
1396,6981,-823470,1236390,3130,99
1397,6986,-1107930,2454390,3130,99
1398,6991,-2118900,2458230,3130,99
1399,6996,-1106400,2385780,3130,99
1400,7001,-1099320,2522910,3130,99
1401,7006,389340,1272420,3130,99
1402,7011,-1077390,2780130,3130,99
1403,7016,-1265280,2849430,3130,99
1404,7021,-2111790,3033780,3130,99
1405,7026,-2061030,2096130,3130,99
1406,7031,-1542270,2642970,3130,99
1407,7036,-584640,2046630,3130,99
1408,7041,44220,2851290,3130,99
1409,7046,1607700,1598700,3130,99
1410,7051,-1318500,1514640,3130,99
1411,7056,-468900,770550,3130,99
1412,7061,1479960,1593930,3130,99
1413,7066,-1243770,1464870,3130,99
1414,7071,-280140,1866600,3130,99
1415,7076,1731360,2222340,3130,99
1416,7081,-1414950,2836170,3130,99
1417,7086,-797370,2027520,3130,99
1418,7091,1885200,2278410,3130,99
1419,7096,-1593720,2984790,3130,99
1420,7101,677670,2403510,3130,99
1421,7106,565710,1683270,3130,99
1422,7111,-225480,1614330,3130,99
1423,7116,-15360,1547130,3130,99
1424,7121,1729080,2112600,3130,99
1425,7126,-801090,2408880,3130,99
1426,7131,-1782750,2282550,3130,99
1427,7136,1425900,1738260,3130,99
1428,7141,-986490,2070330,3130,99
1429,7146,-993930,2939910,3130,99
1430,7151,-1447980,2223690,3130,99
1431,7156,333120,772500,3130,99
1432,7161,606270,1432380,3130,99
1433,7166,704910,899370,3130,99
1434,7171,1073970,2097450,3130,99
1435,7176,2340,631530,3130,99
1436,7181,723900,1471860,3130,99
1437,7186,-449490,1831770,3130,99
1438,7191,-880260,1097160,3130,99
1439,7196,571530,2772180,3130,99
1440,7201,-760200,1968750,3130,99
1441,7206,-290730,1074570,3130,99
1442,7211,1002060,1029600,3130,99
1443,7216,-2155950,2067600,3130,99
1444,7221,1859520,2444310,3130,99
1445,7226,-1926690,2383470,3130,99
1446,7231,292350,1172910,3130,99
1447,7236,-966660,2439390,3130,99
1448,7241,-1222440,2044350,3130,99
1449,7246,1159590,1633620,3130,99
1450,7251,-697110,1714710,3130,99
1451,7256,251400,2440590,3130,99
1452,7261,-179280,1115790,3130,99
1453,7266,1173360,893100,3130,99
1454,7271,-833460,2851770,3130,99
1455,7276,-558510,941640,3130,99
1456,7281,-442290,2070180,3130,99
1457,7286,-1482270,1612620,3130,99
1458,7291,-845040,1957860,3130,99
1459,7296,283050,2132610,3130,99
1460,7301,-899880,1696770,3130,99
1461,7306,-705330,1743390,3130,99
1462,7311,1304880,1615200,3130,99
1463,7316,1037430,2320830,3130,99
1464,7321,-1476510,2923350,3130,99
1465,7326,1664700,1812840,3130,99
1466,7331,-1053780,2949120,3130,99
1467,7336,-324450,696720,3130,99
1468,7341,-2027580,2578560,3130,99
1469,7346,-1006620,2565990,3130,99
1470,7351,211680,1162950,3130,99
1471,7356,1070160,1881270,3130,99
1472,7361,-446580,2082990,3130,99
1473,7366,-2121900,2393220,3130,99
1474,7371,1018500,1000980,3130,99
1475,7376,-859650,2265000,3130,99
1476,7381,319440,2682000,3130,99
1477,7386,-562650,1519710,3130,99
1478,7391,-1776930,1322160,3130,99
1479,7396,-442290,986130,3130,99
1480,7401,818730,2699970,3130,99
1481,7406,-1402950,2163510,3130,99
1482,7411,1132080,886080,3130,99
1483,7416,139950,1130820,3130,99
1484,7421,329940,1387380,3130,99
1485,7426,503460,1147290,3130,99
1486,7431,-2114580,1863690,3130,99
1487,7436,-683760,1555140,3130,99
1488,7441,-1400610,2022000,3130,99
1489,7446,2127960,2964420,3130,99
1490,7451,-2256540,2405760,3130,99
1491,7456,-2151720,2392740,3130,99
1492,7461,-195780,842340,3130,99
1493,7466,-1169370,1440750,3130,99
1494,7471,-2214630,2471370,3130,99
1495,7476,172830,1446690,3130,99
1496,7481,-183180,1007220,3130,99
1497,7486,-1139820,1138170,3130,99
1498,7491,-1398870,2413140,3130,99
1499,7496,-631500,2356200,3130,99
1500,7501,637860,2098200,3130,99
1501,7506,-1050300,2205210,3130,99
1502,7511,-901380,2816760,3130,99
1503,7516,-1932600,1970280,3130,99
1504,7521,985260,1206780,3130,99
1505,7526,1087830,1728180,3130,99
1506,7531,-2028780,1651740,3130,99
1507,7536,-356190,1579230,3130,99
1508,7541,-80280,1949670,3130,99
1509,7546,-855240,1364100,3130,99
1510,7551,-566400,1128060,3130,99
1511,7556,487320,2219190,3130,99
1512,7561,-2019900,2497830,3130,99
1513,7566,576090,2659230,3130,99
1514,7571,745500,2581770,3130,99
1515,7576,-170760,1344330,3130,99
1516,7581,-2017740,2376420,3130,99
1517,7586,-1237830,1998870,3130,99
1518,7591,-1666260,1205970,3130,99
1519,7596,1290120,2148780,3130,99
1520,7601,-1817280,2088990,3130,99
1521,7606,326550,2267940,3130,99
1522,7611,188520,1814040,3130,99
1523,7616,2062830,2636520,3130,99
1524,7621,-656850,1755150,3130,99
1525,7626,-1847580,2039910,3130,99
1526,7631,1556220,1690260,3130,99
1527,7636,148380,2578080,3130,99
1528,7641,-1802490,1930200,3130,99
1529,7646,-2131110,2939280,3130,99
1530,7651,-548130,2706840,3130,99
1531,7656,441570,872520,3130,99
1532,7661,1212720,1888440,3130,99
1533,7666,-1549860,3028170,3130,99
1534,7671,-1449540,2043870,3130,99
1535,7676,1561890,1672680,3130,99
